OBJECTID,FOLIOID,BLDGNO,LASTMODIFIED,WHOMODIFIED,BuildingKey,BuildingNo,ImpCode,ImpCodeDesc,model,ModelDesc,LocationNo,LocationStreet,ApprDate,Appraiser,stories,bedrooms,bathrooms,ExtWall1,ExtWall2,RoofStruct,RoofCover,IntWall1,IntWall2,Floor1,Floor2,HeatType,HeatFuel,ACType,PctCond,Quality,BaseArea,ActualArea,EffectiveArea,ActualYearBuilt,EffectiveYearBuilt,FunctionalObs,EconomicObs,SpecialCondCode,SOH,StructuralIndex,DepreciationFactor,BaseRate,AdjBaseRate,NbhdRate,ReplacementCost,DepreciatedValue,OverrideValue,notes,createdDate,createdUser,ApprNum,ApprName,BathIndex,NbhdFactor,BuilderModel,DRApprDate,DRAppraiser,DRPhotoDate,SHAPE_Length,SHAPE_Area
3162,10254592,1,6/3/2016 8:31,hoskissonb,141171,1,57,Restaurant - Fast Food,4,commercial,,2955 COLONIAL BLVD,12/5/2005 0:00,82,1,0,0,17,0,9,4,8,0,15,0,4,4,4,0,4,0,5388,5056,1988,2000,0,0,  ,N,1.15,0.66,155.5599976,178.89,143.11,723564,477552,0,MACDONALDS-MAJOR REMODEL FOR 2016'-BLDG FINAL 12/10/2015',1/1/2019 20:03,GillilandR,82,Pete Mayher,0,0.8,0,3/25/2016,82 Pete Mayher,1/13/2016,325.0000134,5387.878806
3163,10254594,1,3/15/2013 15:39,mccarthyk,141172,1,50,Offices - High Rise,5,OFFICE/MEDICAL,4310,METRO PKWY,1/7/2014 0:00,82,3,0,0,22,28,13,4,8,5,14,0,4,4,4,0,5,0,64184,63515,1989,1989,0,0,  ,N,1.6799999,0.61,136.5,229.32,229.32,14565260,8884809,0,FAIRFAX CENTER *2018'SALE-GUESSING 50% OCCP,1/17/2019 15:40,MayherP,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,719.949587,22470.0016
3164,10254595,1,1/4/2013 8:20,mayherp,141173,1,50,Offices - High Rise,5,OFFICE/MEDICAL,4210,METRO PKWY,11/16/2016 12:19,82,3,0,0,22,28,13,4,8,0,14,0,4,4,4,0,5,0,60018,59012,1988,1990,0,0,  ,N,1.78,0.62,136.5,242.97,242.97,14338146,8889651,0,"FAIRFAX CENTER 1*2016'BPMT=REMODEL 3RD FL IRS SPACE(5,958 SF)
11/2016' APPROX 66% OCCP",1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,1/4/2013,82 Pete Mayher,1/14/2012,639.9664022,20399.99768
3165,10254596,1,11/9/2015 8:34,hoskissonb,141174,1,49,Offices - Low Rise,5,OFFICE/MEDICAL,2855,COLONIAL BLVD,11/17/2009 0:00,82,1,0,0,17,0,9,12,5,0,14,0,4,4,5,0,3,0,333282,329909,1986,1986,0,0,  ,N,1.1799999,0.6,109.3499985,129.03,86.45,28520633,17112380,0,2003-98 UPDATE KN INC BAS ADD ULP(2) FOP FST *2006-03 UPDT PM MIN/NONE(INT.WALL) VINL/COFI BA 64/0 WALL 5/7 DEL ELEC FAD ROOF (SHELL BLDG)*  06 update as totaly gutted & remodel interior as field remove econ & func obs see photos avg/min decribe bas remodeling still in progess.......mgt*07REVIEW JH BLDG UNDER CONST...FOR 2008 ROLL*6 23 2009 extra features checked........mgt*2010' YR END RV PM WAREHOUSE/OFFICE DESKTP RVW 8/21/2014 HABERMEHLS,1/1/2017 15:07,GillilandR,82,Pete Mayher,0,0.67,0,8/21/2014,105 Susanne Habermehl,2/17/2014,4445.110757,333284.4994
3166,10254598,1,4/16/2018 16:52,hoskissonb,141175,1,49,Offices - Low Rise,5,OFFICE/MEDICAL,2830,WINKLER AVE,12/6/2017 9:26,82,1,0,0,19,0,9,4,5,0,14,0,4,4,3,0,4,0,39270,36884,1986,1986,0,0,  ,N,1.34,0.6,109.3499985,146.53,98.18,3621271,2172763,0,*METRO PARK BUSINESS PLAZA*  11/2017' APPROX 85% OCCPY * CARD#2 HAS CHARTER SCHOOL,4/30/2018 12:47,ErpN,82,Pete Mayher,0,0.67,,7/2/2014,105 Susanne Habermehl,2/17/2014,1173.999826,39269.9984
3167,10254598,2,5/1/2018 8:31,hoskissonb,141176,2,49,Offices - Low Rise,5,OFFICE/MEDICAL,2830,WINKLER AVE,2/22/2018 8:42,82,1,0,0,19,0,9,4,5,0,14,0,4,4,3,0,4,0,16171,15213,1986,1986,0,0,  ,N,1.36,0.6,109.3499985,148.72,99.64,1515823,909494,0," LEASED TO CHARTER SCHOOL-UNITS 201,202,203,205",4/30/2018 12:44,ErpN,82,Pete Mayher,0,0.67,0,7/2/2014,105 Susanne Habermehl,2/17/2014,574.0001039,16170.00384
3168,10254599,1,11/9/2015 8:36,hoskissonb,141177,1,49,Offices - Low Rise,5,OFFICE/MEDICAL,,2840 WINKLER AVE,4/21/2009 14:13,102,1,0,0,19,0,9,4,8,0,14,0,4,4,3,0,3,0,6108,5815,1988,1988,0,0,  ,N,1.46,0.6,109.3499985,159.65,106.97,622031,373219,0,*FT MYERS BOARD OF REALTOR*  NEW RE S/D 88BM 9872 FT MYERS BOARD OF REALTOR  **99 REVIEW KM N/C** 2003-99 UPDATE KN CEMENT BR/COMMON BR ADD CAN RMS 9/8 FNC-A/B *2005 REVIEW PM 2ND BLDG C/O 4/05/05 - REVISIT 12/05* *2006 BPMT PM CANOPY + ADD CARD #2* *09 UPDATE AS N/C* DESKTP RVW 4/4/2014 HABERMEHLS,1/1/2019 20:03,GillilandR,102,Albert Serio,0,0.67,0,4/4/2014,105 Susanne Habermehl,2/17/2014,315.9998594,6108.000278
3169,10254599,2,11/9/2015 8:36,hoskissonb,141178,2,49,Offices - Low Rise,5,OFFICE/MEDICAL,2840,WINKLER AVE,4/21/2009 14:13,102,1,0,0,17,0,4,12,5,0,14,0,4,4,3,0,3,0,7526,7096,2005,2005,0,0,  ,N,1.14,0.77,109.3499985,124.66,83.52,592658,456347,0,"*REALTOR EDUCATION CENTER** BLDG DRAWN FROM FIELD INSPECTION  AFK 12/09/05. *2006 BPMT #24010228 $650,000 (CONFERENCE BLDG) + BLD2004-01137 $400,000 RENOVATION PM ADD CARD #2* *09 UPDATE AS N/C* DESKTP RVW 4/4/2014 HABERMEHLS",1/1/2019 20:03,GillilandR,102,Albert Serio,0,0.67,0,4/4/2014,105 Susanne Habermehl,2/17/2014,361.9999499,7526.001442
3170,10254602,1,3/22/2018 12:03,habermehls,141179,1,63,Branch Bank,5,OFFICE/MEDICAL,,2850 WINKLER AV,2/13/2019 13:41,82,1,0,0,17,0,4,4,5,0,14,15,4,4,3,0,3,0,6061,4185,1990,1990,0,0,  ,N,1.1799999,0.62,163.7799988,193.26,193.26,808793,501452,0,BANK OF AMERICA*BUSINESS CLOSED 11/2018'-ATM'S STILL OPERATING,2/13/2019 16:01,fwmayher,82,Pete Mayher,0,1,0,3/22/2018,105 Susanne Habermehl,1/6/2018,433.1543872,6061.033461
3171,10254603,1,6/14/2017 8:09,habermehls,141180,1,50,Offices - High Rise,5,OFFICE/MEDICAL,2891,CENTER POINT DR,2/19/2018 11:54,82,3,0,0,22,28,9,4,8,0,14,0,4,4,4,0,4,0,39050,38875,1990,1992,0,0,  ,N,1.5599999,0.64,136.5,212.94,212.94,8278043,5297948,0,MULTI-TENANT OFFICE-2/2018' 50%+ VACANCY,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,6/14/2017,105 Susanne Habermehl,2/4/2017,509.9998505,13100.00009
3172,10254606,1,6/14/2017 8:13,habermehls,141181,1,49,Offices - Low Rise,5,OFFICE/MEDICAL,4100,CENTER POINTE DR,10/8/2012 0:00,82,1,0,0,22,0,9,4,5,0,14,0,4,4,4,0,3,0,18501,17980,1990,1991,0,0,  ,N,1.25,0.63,109.3499985,136.69,91.58,1646608,1037363,0,S89JD5652 BP8906916 METRO PARK BUSINESS PLAZA RCS96CF SZ PER PLAT  98 UPDATE GV N/C 2003-99 UPDATE KN CBS/PRECAST BA 44/36 RMS 29/58 INC BAS DEC FOP *04 BPMT KN MET/T&G* *09 BPMT AS N/C**2010'VAB PM-APPEARS TO HAVE HIGH VACANCY-APPROX 35- 40%*2012'VAB N/C-HIGH VACANCY APPROX 50% DESKTP RVW 6/14/2017 HABERMEHLS,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,0.67,0,6/14/2017,105 Susanne Habermehl,2/3/2017,740.0000101,18499.99667
3173,10254606,2,6/14/2017 8:13,habermehls,141182,2,49,Offices - Low Rise,5,OFFICE/MEDICAL,4100,CENTER POINTE DR,10/8/2012 0:00,82,1,0,0,22,0,9,4,5,0,14,0,4,4,4,0,3,0,27753,26889,1990,1991,0,0,  ,N,1.25,0.63,109.3499985,136.69,91.58,2462495,1551372,0,MT 94-0013     98 UPDATE GV N/C  2000 PER GV FST/BAS**CORR FST/BAS 12-10-99 CJK** 2003-99 UPDATE KN RMS 62/73 CBS/PRECAST DEC BAS ADD FOP *09 BPMT AS N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,0.67,0,6/14/2017,105 Susanne Habermehl,2/3/2017,1270.000421,27750.00769
3174,10254607,1,6/14/2017 8:19,hoskissonb,141183,1,84,Warehouse - CB/Brick,6,Warehouse/Industrial,3120,winkler ext,11/1/2012 8:27,82,1,0,9,23,0,10,12,1,0,3,0,1,1,1,0,4,0,42500,48385,2004,2004,0,0,  ,N,1.38,0.76,53.6899986,74.09,59.27,2867779,2179512,0,"*2005 BPMT #23060461 $1,275,000 30-UNIT OFFICE WAREHOUSE SHELL. UNITED COMMERCE CENTER. REVISIT 2006 FOR BUILD-OUT. *FIRE SERVICE TAKING OVER 22,500 SF - WINKLER AUTOMOTIVE, SEARS CRP CLEANING*  *2005 BPMT PM N/C* *2006 BPMT PM PT BAS/AOF DEL PTO* *07 BPMT AS ADD DECK+CHLK6* *2007 QC REVIEW FJ CORR. SUBAREAS & STR. ELEMENTS*2012' BPMT N/C-HIGH OCCP DESKTP RVW 6/14/2017 HABERMEHLS",1/1/2019 20:03,GillilandR,82,Pete Mayher,5,0.8,0,6/14/2017,105 Susanne Habermehl,2/2/2017,1049.99308,42499.77238
3175,10254609,1,3/15/2013 16:05,mccarthyk,141184,1,74,Health/Clubhouse,7,Apt/Hotel/Clubs,3621,WINKLER AV,8/2/2017 11:44,82,1,0,0,10,0,4,7,8,0,14,11,4,4,3,0,4,0,5598,4883,1990,1995,0,0,  ,N,1.0599999,0.67,115.5999985,122.54,61.27,299181,200451,0,SIENNA @ VISTA LAKES(WEST PARCEL)  320 TOTAL UNITS= (172 1BR-1BA) + (148 2BR-2BA)  -THIS COMPLEX IS MERGED WITH ADJACENT PROPERTY AND IS MANAGED AS ONE COMPLEX*2015'SALE 1/1S-$860-$1087--2/2S $1104-1277,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,0.5,0,,0 Unknown or uninspected,,384.0000747,5597.995845
3176,10254609,2,3/15/2013 16:06,mccarthyk,141185,2,22,Multiple Residence,3,Multiples/Motels,3625,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,15631,13964,1990,1995,0,0,  ,N,0.92,0.786,79.6100006,73.24,73.24,1022723,803860,0, BLDG#2 (16 1BR-1BA APTS +  4 2BR-2BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,478.8813033,7210.120318
3177,10254609,3,3/15/2013 16:06,mccarthyk,141186,3,22,Multiple Residence,3,Multiples/Motels,3699,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,15631,13988,1990,1995,0,0,  ,N,0.92,0.786,79.6100006,73.24,73.24,1024481,805242,0,BLDG#3 (16 1BR-1BA APTS +  4 2BR- 2BA APTS THIS BLDG)  ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,478.8824224,7210.123032
3178,10254609,4,3/15/2013 16:08,mccarthyk,141187,4,22,Multiple Residence,3,Multiples/Motels,3631,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,15631,14012,1990,1995,0,0,  ,N,0.92,0.786,79.6100006,73.24,73.24,1026239,806624,0, BLDG#4 (16 1BR-1BA APTS + 4 2BR-2BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,478.8802593,7210.116983
3179,10254609,5,3/15/2013 16:08,mccarthyk,141188,5,22,Multiple Residence,3,Multiples/Motels,3697,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,15631,13964,1990,1995,0,0,  ,N,0.92,0.786,79.6100006,73.24,73.24,1022723,803860,0, BLDG#5 (16 1BR-1BA APTS +  4 2BR-2BA APTS THIS BLDG)  ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,478.8820167,7210.118963
3180,10254609,6,3/15/2013 16:08,mccarthyk,141189,6,22,Multiple Residence,3,Multiples/Motels,3635,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,22305,20423,1990,1995,0,0,  ,N,0.85,0.786,79.6100006,67.67,67.67,1382024,1086271,0, BLDG#6 (16 2BR-2BA APTS +  4 1BR-1BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,550.0008965,9211.999761
3181,10254609,7,3/15/2013 16:09,mccarthyk,141190,7,22,Multiple Residence,3,Multiples/Motels,3695,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,15631,13969,1990,1995,0,0,  ,N,0.92,0.786,79.6100006,73.24,73.24,1023090,804149,0, BLDG#7 (16 1BR-1BA APTS +  4 2BR-2BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,478.8819307,7210.123076
3182,10254609,8,3/15/2013 16:10,mccarthyk,141191,8,22,Multiple Residence,3,Multiples/Motels,3691,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,22305,20410,1990,1995,0,0,  ,N,0.85,0.786,79.6100006,67.67,67.67,1381145,1085580,0, BLDG#8 (16 2BR-2BA APTS + 4 1BR-1BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,549.9991045,9212.000273
3183,10254609,9,3/15/2013 16:10,mccarthyk,141192,9,22,Multiple Residence,3,Multiples/Motels,3685,WINKLER AV,3/15/2016 14:53,82,3,28,28,0,0,4,7,5,0,14,0,4,4,3,0,3,0,18588,16918,1990,1995,0,0,  ,N,0.74,1,79.6100006,58.91,58.91,996639,996639,0, BLDG#9 (12 1BR-1BA APTS + 8 2BR-2BA APTS THIS BLDG)  ,1/1/2017 15:07,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,493.8813476,7848.003959
3184,10254609,10,3/15/2013 16:10,mccarthyk,141193,10,22,Multiple Residence,3,Multiples/Motels,3681,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,22305,20384,1990,1995,0,0,  ,N,0.85,0.786,79.6100006,67.67,67.67,1379385,1084197,0, BLDG#10 (16 2BR-2BA APTS +  4 1BR-1BA APTS THIS BLDG)  ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,549.9991045,9212.000273
3185,10254609,11,3/15/2013 16:11,mccarthyk,141194,11,72,Laundry/Laundromat,4,commercial,3675,WINKLER AV,3/15/2016 14:53,82,1,0,0,10,0,4,7,5,0,7,0,4,4,3,0,3,0,615,542,1990,1995,0,0,  ,N,1.22,0.61,130.6499939,159.39,159.39,86389,52697,0, BLDG 11 LAUNDRY ROOM   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,113.9998721,615.0008973
3186,10254609,12,3/15/2013 16:12,mccarthyk,141195,12,22,Multiple Residence,3,Multiples/Motels,3671,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,15631,13976,1990,1995,0,0,  ,N,0.92,0.786,79.6100006,73.24,73.24,1023602,804551,0, BLDG#12 (16 1BR-1BA APTS +  4 2BR-2BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,478.8809918,7210.122182
3187,10254609,13,3/15/2013 16:12,mccarthyk,141196,13,22,Multiple Residence,3,Multiples/Motels,3671,WINKLER,3/15/2016 14:53,82,3,28,28,10,0,4,7,5,0,14,0,4,4,3,0,3,0,18588,16946,1990,1995,0,0,  ,N,0.88,0.786,79.6100006,70.06,70.06,1187237,933168,0, BLDG#13 (12 1BR-1BA APTS +  8 2BR-2BA APTS THIS BLDG)  ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,493.881324,7848.005222
3188,10254609,14,3/15/2013 16:12,mccarthyk,141197,14,22,Multiple Residence,3,Multiples/Motels,3661,WINKLER AV,3/15/2016 14:53,82,3,36,36,10,0,4,7,5,0,14,0,4,4,3,0,3,0,22305,20397,1990,1995,0,0,  ,N,0.85,0.786,79.6100006,67.67,67.67,1380265,1084888,0, BLDG#14 (16 2 BR-2BA APTS + 4 1 BR-1 BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,549.9991045,9212.000273
3189,10254609,15,3/15/2013 16:12,mccarthyk,141198,15,22,Multiple Residence,3,Multiples/Motels,,WINKLER AV,3/15/2016 14:53,82,3,28,28,10,0,4,7,5,0,14,0,4,4,3,0,3,0,18588,16944,1990,1995,0,0,  ,N,0.88,0.786,79.6100006,70.06,70.06,1187097,933058,0, BLDG#15 (12 1BR-1BA APTS + 8 2BR-2BA APTS THIS BLDG)  ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,493.8812605,7848.005223
3190,10254609,16,3/15/2013 16:13,mccarthyk,141199,16,22,Multiple Residence,3,Multiples/Motels,3651,WINKLER AV,3/15/2016 14:53,82,3,36,36,10,0,4,7,5,0,14,0,4,4,3,0,3,0,22305,20410,1990,1995,0,0,  ,N,0.85,0.786,79.6100006,67.67,67.67,1381145,1085580,0, BLDG#16 (16 2BR-2BA APTS + 4 1BR-1BA APTS THIS BLDG)  ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,549.9996785,9211.9996
3191,10254609,17,3/15/2013 16:13,mccarthyk,141200,17,22,Multiple Residence,3,Multiples/Motels,3645,WINKLER AV,3/15/2016 14:53,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,15631,13993,1990,1995,0,0,  ,N,0.92,0.786,79.6100006,73.24,73.24,1024847,805530,0, BLDG #17 (16 1BR-1BA APTS + 4 2BR-2BA APTS THIS BLDG)   ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,478.8814866,7210.122935
3192,10254609,18,3/15/2013 16:14,mccarthyk,141201,18,22,Multiple Residence,3,Multiples/Motels,3641,WINKLER AV,3/15/2016 14:53,82,3,36,36,10,0,4,7,5,0,14,0,4,4,3,0,3,0,22305,20423,1990,1995,0,0,  ,N,0.85,0.786,79.6100006,67.67,67.67,1382024,1086271,0, BLDG#18 (16 2BR-2BA APTS + 4 1BR-1BA APTS THIS BLDG)  ,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,549.9997414,9212.002664
3193,10254611,1,3/15/2013 16:15,mccarthyk,141202,1,22,Multiple Residence,3,Multiples/Motels,3795,WINKLER AV,9/20/2018 13:57,82,3,36,36,10,0,4,7,5,0,14,0,4,4,3,0,3,0,20511,17017,1990,1995,0,0,  ,N,0.87,0.786,79.6100006,69.26,69.26,1178597,926377,0,SIENNA @ VISTA LAKES(EAST PARCEL)=320 TOTAL UNITS (136 1/1S + 184 2/2S)  BLDG#1 (4 1BR-1BA + 16 2BR-2BA APTS)*2011'RV-THIS PROPERTY HAS MERGED WITH ADJACENT PROPERTY AND IS MANAGED AS ONE COMPLEX--MAJOR EXT REMODEL = NEW EEF AGE**2015'SALE 1/1S-$860-$1087--2/2S $1104-1277,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,477.3189124,7555.903012
3194,10254611,2,3/15/2013 16:17,mccarthyk,141203,2,22,Multiple Residence,3,Multiples/Motels,3791,WINKLER,3/16/2016 7:39,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,24060,20768,1990,1995,0,0,  ,N,0.83,0.786,79.6100006,66.08,66.08,1372349,1078666,0, BLDG#2 (16 1BR-1BA +   4 2BR-2BA APTS)  98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,560.0002565,9075.989009
3195,10254611,3,3/15/2013 16:18,mccarthyk,141204,3,22,Multiple Residence,3,Multiples/Motels,3787,WINKLER AV,3/16/2016 7:39,82,3,36,36,10,0,4,7,5,0,14,0,4,4,3,0,3,0,20511,17017,1990,1995,0,0,  ,N,0.87,0.786,79.6100006,69.26,69.26,1178597,926377,0, BLDG#3 (16 2BR-2BA + 4 1BR-1BA APTS)  98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,477.3212165,7555.896312
3196,10254611,4,3/15/2013 16:18,mccarthyk,141205,4,22,Multiple Residence,3,Multiples/Motels,3787,WINKLER AV,3/16/2016 7:39,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,24060,20766,1990,1995,0,0,  ,N,0.83,0.786,79.6100006,66.08,66.08,1372217,1078563,0,  BLDG 4 (16 1BR-1BA +  4 2BR-2BA APTS)   98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,560.0000005,9076.000017
3197,10254611,5,3/15/2013 16:18,mccarthyk,141206,5,22,Multiple Residence,3,Multiples/Motels,3775,WINKLER AV,3/16/2016 7:39,82,3,36,36,10,0,4,7,5,0,14,0,4,4,3,0,3,0,20511,17017,1990,1995,0,0,  ,N,0.87,0.786,79.6100006,69.26,69.26,1178597,926377,0,BLDG 5  (16 2BR-2BA + 4 1BR-1BA APTS)  98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,477.3189124,7555.903012
3198,10254611,6,3/15/2013 16:18,mccarthyk,141207,6,22,Multiple Residence,3,Multiples/Motels,3771,WINKLER AV,3/16/2016 7:39,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,24060,20766,1990,1995,0,0,  ,N,0.83,0.786,79.6100006,66.08,66.08,1372217,1078563,0,BLDG#6 (16 1BR-1BA + 4 2BR-2BA APTS)   98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,560.0000005,9076.000017
3199,10254611,7,3/15/2013 16:19,mccarthyk,141208,7,22,Multiple Residence,3,Multiples/Motels,3765,WINKLER AV,3/16/2016 7:39,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,24060,20766,1990,1995,0,0,  ,N,0.83,0.786,79.6100006,66.08,66.08,1372217,1078563,0, BLDG#7 (16 1BR-1BA +  4 2BR 2BA APTS)   98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,560.0000005,9076.000017
3200,10254611,8,3/15/2013 16:21,mccarthyk,141209,8,22,Multiple Residence,3,Multiples/Motels,3759,WINKLER AV,3/16/2016 7:39,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,24060,20766,1990,1995,0,0,  ,N,0.83,0.786,79.6100006,66.08,66.08,1372217,1078563,0, BLDG#8 (16 1BR-1BA + 4 2BR-2BA APTS)  98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,560.0000005,9076.000017
3201,10254611,9,3/15/2013 16:21,mccarthyk,141210,9,22,Multiple Residence,3,Multiples/Motels,3753,WINKLER AV,3/16/2016 7:39,82,3,24,24,10,0,4,7,5,0,14,0,4,4,3,0,3,0,24060,20766,1990,1995,0,0,  ,N,0.83,0.786,79.6100006,66.08,66.08,1372217,1078563,0, BLDG#9 (16 1BR-1BA + 4 2BR-2BA APTS)  98 REVIEW N/C 2003-98 UPDATE KN RETRAV IMP 22/23 03 VAB PM CBS/WFS *04 SALE KN WOS/PRE STP FPLC INC FUS*  *07 VAB#2297 AS N/C*  *08 BPMT AS INT REMO FROM FIRE DAMAGE ON APT#1625* *09 VAB#2009-2302 N/C*,1/1/2019 20:03,GillilandR,82,Pete Mayher,0,1,0,,0 Unknown or uninspected,,560.0000005,9076.000017
